,Age,W,L,MOV,SOS,ORtg,DRtg,NRtg,Pace,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Tm,Age,G,GS,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,year
2,26.0,20,62,-6.73,-0.01,104.1,110.7,-6.6,101.3,0.507,14.7,19.6,0.228,0.513,11.6,76.1,0.212,BRK,258,671,363,232.7,36.50000000000001,81.80000000000001,4.397,9.799999999999999,29.2,3.217,26.7,52.6,5.0329999999999995,5.0,18.8,23.6,7.875,8.0,33.7,41.7,20.499999999999996,6.900000000000001,4.7,15.299999999999997,19.3,101.5,15648,129.39999999999998,5.447,3.669,2.89,36.900000000000006,150.8,94.39999999999999,140.0,14.200000000000001,14.599999999999998,145.5,192.4,7.3,12.399999999999999,19.7,0.5909999999999999,-12.700000000000001,-4.0,-16.900000000000002,1.9999999999999996,20170
3,26.9,41,41,0.43,-0.39,107.4,107.0,0.4,95.3,0.48700000000000004,12.3,27.0,0.20600000000000002,0.507,12.4,76.8,0.16899999999999998,CHI,270,648,372,245.10000000000002,41.699999999999996,91.1,4.661,7.1,20.2,2.6340000000000003,34.699999999999996,70.8,4.98,5.071,19.4,24.599999999999998,7.544,13.700000000000001,35.300000000000004,48.7,23.200000000000003,7.9,5.1,12.899999999999999,17.400000000000002,110.29999999999998,16042,156.2,5.419,2.319,2.488,60.8,160.6,110.2,138.4,15.399999999999999,15.600000000000001,114.00000000000001,195.5,20.700000000000003,20.299999999999997,41.1,1.1620000000000001,-5.551115123125783e-16,2.2999999999999994,2.4,11.700000000000001,20170
4,26.5,36,46,0.2,-0.26,108.8,108.6,0.2,95.7,0.501,10.7,19.9,0.22699999999999998,0.523,12.1,79.6,0.16399999999999998,CHO,268,678,406,256.4,40.2,90.60000000000001,4.527,10.4,29.799999999999997,2.501,29.9,60.800000000000004,4.8919999999999995,5.005,21.400000000000002,26.5,8.125,9.5,36.89999999999999,46.5,24.300000000000004,7.3,5.3999999999999995,11.2,17.9,112.30000000000001,18082,151.0,5.507,2.7840000000000003,3.209,40.9,158.5,99.30000000000001,146.99999999999997,13.899999999999999,19.400000000000002,101.60000000000001,196.19999999999996,21.2,18.700000000000003,40.0,1.049,-2.9000000000000004,0.9,-2.2000000000000006,10.200000000000001,20170
5,29.2,51,31,3.18,-0.31,113.6,110.3,3.3,96.2,0.547,12.6,21.9,0.20600000000000002,0.516,11.4,75.8,0.174,CLE,298,650,398,264.8,44.10000000000001,94.30000000000001,4.578,15.900000000000002,40.50000000000001,3.453,28.7,53.800000000000004,4.993,5.462000000000001,18.399999999999995,24.4,7.550999999999999,10.5,38.199999999999996,48.8,23.799999999999997,7.300000000000001,4.1,13.899999999999997,19.1,122.69999999999999,17287,148.09999999999997,5.721999999999999,4.5760000000000005,2.4639999999999995,41.5,149.6,97.30000000000003,127.59999999999998,14.299999999999999,12.6,119.4,185.9,31.700000000000003,14.900000000000002,46.5,1.114,6.500000000000002,-2.3000000000000003,3.9000000000000004,13.7,20170
6,27.6,33,49,-2.93,0.4,105.6,108.8,-3.2,92.2,0.505,11.6,18.1,0.18,0.529,14.4,77.6,0.218,DAL,284,648,366,250.20000000000002,38.6,87.4,4.549,12.1,32.599999999999994,3.5059999999999993,26.7,54.69999999999999,4.993,5.194,15.7,19.1,8.032,6.3,29.5,35.900000000000006,23.5,7.800000000000001,3.2,11.4,19.300000000000004,104.7,15935,143.70000000000002,5.551,3.6479999999999997,2.5149999999999997,35.0,154.8,92.1,146.6,16.9,15.2,114.30000000000001,191.79999999999998,14.100000000000001,15.6,29.799999999999997,0.956,-6.1,2.4,-3.8,6.4,20170
7,25.2,40,42,0.51,0.19,113.2,112.7,0.5,98.3,0.53,13.2,27.3,0.214,0.532,10.9,78.7,0.19399999999999998,DEN,247,659,363,261.6,45.0,96.5,4.655,12.0,32.9,3.284,33.0,63.5,5.101000000000001,5.2940000000000005,21.599999999999998,27.1,7.8069999999999995,11.899999999999999,36.0,47.900000000000006,27.799999999999997,7.3,3.500000000000001,14.900000000000002,19.0,123.80000000000001,17209,158.60000000000002,5.6899999999999995,3.459,2.8489999999999998,53.5,154.0,104.30000000000001,151.8,14.2,10.9,121.89999999999999,197.89999999999998,29.7,8.799999999999999,38.5,1.0570000000000002,10.5,-8.999999999999998,1.5999999999999994,10.099999999999998,20170
8,25.4,37,45,-1.12,-0.17,106.0,107.1,-1.1,95.0,0.49200000000000005,10.9,24.1,0.157,0.516,12.1,81.2,0.19699999999999998,DET,262,717,402,251.90000000000003,42.1,93.39999999999999,4.499,7.999999999999999,24.000000000000004,2.8689999999999993,34.0,69.5,4.833,4.888,14.700000000000001,20.2,7.744000000000001,11.1,34.7,45.7,24.399999999999995,7.2,3.6999999999999997,12.3,18.7,106.70000000000002,18487,143.29999999999998,5.192000000000001,2.384,2.153,45.2,155.20000000000002,98.1,156.6,14.199999999999998,12.7,113.4,196.29999999999998,13.800000000000002,22.2,36.099999999999994,0.9199999999999999,-7.500000000000002,2.5999999999999996,-4.9,8.1,20170
9,28.2,67,15,11.63,-0.28,115.6,104.0,11.6,99.8,0.563,13.2,22.8,0.204,0.486,13.5,74.9,0.198,GSW,286,733,388,237.9,43.0,87.9,4.9559999999999995,12.700000000000001,33.00000000000001,3.285,29.999999999999996,54.60000000000001,5.523999999999999,5.524,18.400000000000002,22.400000000000002,7.83,7.7,34.4,42.300000000000004,32.1,9.6,5.999999999999999,14.299999999999999,17.6,117.09999999999998,17504,164.89999999999998,5.855,3.0789999999999997,2.4639999999999995,41.199999999999996,145.0,96.2,179.29999999999998,19.2,19.699999999999996,141.89999999999998,189.00000000000003,33.6,27.4,60.7,1.5579999999999998,9.400000000000002,11.7,21.000000000000004,21.700000000000003,20170
10,27.4,55,27,5.77,0.08,114.7,109.0,5.7,100.0,0.545,13.3,24.6,0.233,0.519,13.2,75.8,0.19399999999999998,HOU,273,700,406,256.6,43.2,91.2,4.8919999999999995,14.5,40.5,2.8790000000000004,28.7,50.49999999999999,5.525,5.575,20.8,27.7,7.087,12.4,36.49999999999999,48.800000000000004,26.2,8.5,4.8999999999999995,14.800000000000002,22.0,121.59999999999998,18372,159.6,5.817,3.9170000000000003,2.7880000000000003,56.900000000000006,153.2,104.9,136.89999999999998,15.900000000000002,16.7,114.10000000000001,187.4,35.0,18.400000000000002,53.4,1.3489999999999998,8.700000000000003,1.0999999999999999,9.7,16.799999999999997,20170
11,27.0,42,40,-0.22,-0.42,108.6,108.8,-0.2,95.9,0.516,12.8,21.2,0.212,0.512,13.6,75.5,0.225,IND,276,723,407,243.2,39.699999999999996,84.49999999999999,4.6450000000000005,8.999999999999998,23.7,2.9779999999999998,30.700000000000006,60.70000000000001,4.920000000000001,5.147,17.6,21.400000000000002,7.7,9.3,32.900000000000006,42.300000000000004,22.199999999999996,8.499999999999998,5.0,12.9,19.2,105.8,18021,148.0,5.496,2.6279999999999997,2.3160000000000003,49.5,148.0,99.3,134.3,16.200000000000003,17.4,119.9,191.1,21.099999999999998,18.6,39.699999999999996,0.971,-1.6999999999999997,-0.8999999999999999,-2.5999999999999996,10.599999999999998,20170
12,30.0,51,31,4.29,0.13,112.7,108.2,4.5,96.1,0.537,12.0,21.5,0.233,0.506,12.1,76.9,0.21100000000000002,LAC,298,747,403,250.70000000000002,42.3,88.50000000000001,4.728000000000001,10.9,29.099999999999998,3.235,31.199999999999996,59.49999999999999,5.227000000000001,5.350999999999999,20.700000000000003,28.000000000000007,7.555,9.3,35.8,44.90000000000001,26.099999999999998,8.0,4.3,13.300000000000002,20.2,115.89999999999999,18559,155.8,5.634,3.4749999999999996,2.913,41.1,155.40000000000003,99.8,146.3,16.200000000000003,15.2,113.3,196.89999999999998,29.2,20.3,49.4,1.216,6.800000000000001,3.2,9.899999999999999,15.500000000000002,20170
13,25.1,26,56,-6.88,0.58,106.0,113.0,-7.0,98.5,0.501,13.5,25.0,0.195,0.542,13.0,75.8,0.213,LAL,256,656,377,251.70000000000002,41.300000000000004,93.10000000000001,4.552,10.399999999999999,29.7,3.1209999999999996,30.900000000000002,63.30000000000001,4.887,5.029,19.0,24.3,7.691999999999999,11.5,33.199999999999996,44.9,21.500000000000004,8.400000000000002,4.1000000000000005,15.200000000000001,21.4,112.49999999999999,16701,144.4,5.4079999999999995,2.7260000000000004,2.642,54.1,151.79999999999998,101.19999999999999,127.0,16.2,13.900000000000002,126.4,198.29999999999998,13.5,8.2,21.700000000000003,0.6970000000000001,-3.099999999999999,-8.799999999999999,-11.900000000000002,3.0,20170
14,29.5,43,39,0.49,0.47,107.7,107.1,0.6,92.3,0.491,12.1,24.8,0.21899999999999997,0.506,13.6,77.5,0.256,MEM,298,674,386,252.4,38.4,89.0,4.215,10.799999999999999,30.1,3.3600000000000003,27.500000000000004,59.099999999999994,4.5,4.87,19.3,24.5,7.764000000000001,10.6,33.0,43.6,23.0,8.0,3.8,12.699999999999998,22.0,107.10000000000001,17256,137.89999999999998,5.308999999999999,3.7249999999999996,2.823,45.900000000000006,149.70000000000002,96.5,144.9,16.5,13.4,114.49999999999999,198.0,19.199999999999996,20.7,40.00000000000001,0.973,-1.699999999999999,2.1999999999999997,0.3000000000000007,12.299999999999999,20170
15,26.5,41,41,1.06,-0.29,107.8,106.7,1.1,95.2,0.512,12.4,24.2,0.177,0.496,12.6,76.4,0.22,MIA,265,677,370,263.69999999999993,44.00000000000001,96.5,4.561,11.800000000000002,32.2,3.2160000000000006,32.199999999999996,64.5,4.882,5.2330000000000005,16.7,23.4,7.088,10.8,34.800000000000004,45.5,23.8,7.899999999999999,6.300000000000001,13.8,21.7,116.8,17795,147.6,5.465,3.607999999999999,2.226,46.8,147.60000000000002,96.8,131.39999999999998,14.200000000000001,18.5,106.4,194.3,20.900000000000002,22.599999999999998,43.3,1.122,-0.5000000000000006,2.4999999999999996,2.2000000000000015,11.499999999999998,20170
16,25.6,42,40,-0.18,-0.26,109.1,109.3,-0.2,94.5,0.527,13.2,21.5,0.21,0.518,13.6,75.4,0.215,MIL,268,701,339,244.4,40.7,84.89999999999999,4.6979999999999995,8.5,23.099999999999998,3.0010000000000003,31.999999999999996,61.699999999999996,5.020999999999999,5.322,18.0,23.4,7.824000000000002,9.299999999999999,32.300000000000004,41.6,24.5,7.999999999999999,5.5,13.5,20.0,107.7,17256,151.29999999999998,5.6419999999999995,3.274,2.4,44.4,152.00000000000003,98.8,148.0,16.200000000000003,19.5,124.2,196.8,21.599999999999998,16.5,37.900000000000006,0.9769999999999999,-0.599999999999999,-3.0999999999999996,-3.6000000000000005,9.8,20170
17,24.0,31,51,-1.11,0.47,110.8,112.0,-1.2,94.6,0.511,12.9,27.2,0.22899999999999998,0.535,13.2,75.9,0.212,MIN,241,696,410,266.3,43.099999999999994,93.2,4.428,9.2,25.699999999999996,3.4720000000000004,34.1,67.49999999999999,4.797000000000001,4.981,20.9,25.799999999999997,7.744000000000001,11.200000000000001,32.5,43.6,26.599999999999998,8.6,4.7,14.5,20.599999999999994,116.3,18792,142.4,5.3740000000000006,3.159,2.533,44.8,137.99999999999997,90.8,150.39999999999998,17.4,14.1,133.8,184.9,26.500000000000004,11.6,37.9,0.835,-0.2999999999999984,-4.8,-5.2,9.4,20170
18,25.7,34,48,-2.1,0.41,105.2,107.4,-2.2,98.0,0.504,11.7,18.5,0.192,0.509,12.4,76.8,0.177,NOP,258,628,363,252.50000000000003,40.6,90.19999999999999,4.426,9.8,27.6,3.077,31.099999999999998,62.500000000000014,4.7860000000000005,5.0329999999999995,16.400000000000002,21.900000000000002,7.417,8.6,35.5,44.0,23.299999999999997,8.2,5.999999999999998,12.100000000000001,17.900000000000002,107.69999999999997,16395,137.50000000000003,5.324,3.42,2.1550000000000002,36.3,147.5,91.5,133.2,15.4,18.3,109.0,190.5,11.5,19.099999999999998,30.599999999999998,0.807,-12.0,2.4,-9.5,7.1,20170
19,27.3,31,51,-3.67,-0.2,107.7,111.5,-3.8,96.0,0.496,12.4,26.6,0.188,0.511,11.7,74.1,0.214,NYK,272,686,373,247.1,42.400000000000006,93.60000000000001,4.591,8.6,24.499999999999996,2.735,34.0,69.0,4.95,5.034000000000001,17.900000000000002,22.8,7.685,13.5,35.4,48.900000000000006,23.2,7.2,6.3999999999999995,14.200000000000001,20.5,111.4,16894,157.0,5.366999999999999,2.571,2.4210000000000003,66.80000000000001,161.39999999999998,114.0,143.7,14.8,22.199999999999996,128.8,199.1,18.900000000000006,12.200000000000001,31.099999999999994,0.8980000000000001,0.9999999999999999,-4.899999999999999,-4.0,7.1000000000000005,20170
20,24.7,47,35,0.76,0.39,108.3,107.5,0.8,97.8,0.5,13.2,27.9,0.22,0.511,12.5,79.0,0.218,OKC,238,720,384,233.8,39.0,85.5,4.507999999999999,8.399999999999999,25.000000000000004,2.696,30.700000000000003,60.6,4.998,5.023,19.400000000000002,26.3,6.778,12.400000000000002,34.7,47.1,21.200000000000003,7.700000000000002,4.899999999999999,14.799999999999999,20.299999999999997,105.60000000000002,17211,139.9,5.299,3.154,2.7239999999999998,56.6,154.9,105.60000000000001,133.10000000000002,15.299999999999999,16.4,124.60000000000001,189.80000000000004,20.000000000000004,20.9,41.0,1.02,-4.8,2.0,-2.8,12.0,20170
21,25.3,29,53,-6.57,-0.04,103.7,110.5,-6.8,96.8,0.489,12.1,21.6,0.184,0.523,11.9,77.4,0.201,ORL,256,716,376,245.4,39.8,89.89999999999998,4.361000000000001,8.399999999999999,25.4,2.839,31.599999999999998,64.4,4.785,4.838,16.7,22.400000000000002,7.606,10.600000000000001,34.6,45.300000000000004,22.9,6.9,5.200000000000001,13.399999999999999,19.700000000000003,104.90000000000002,17654,132.4,5.204,2.968,2.7840000000000003,43.00000000000001,154.7,97.19999999999999,144.0,13.9,16.299999999999997,123.29999999999998,196.60000000000002,9.1,14.5,23.7,0.5650000000000001,-12.9,-4.9,-17.8,3.0999999999999996,20170
22,24.6,28,54,-5.7,-0.14,103.2,108.9,-5.7,98.5,0.501,14.9,22.4,0.19899999999999998,0.512,13.5,75.3,0.23399999999999999,PHI,248,678,361,245.2,37.8,86.10000000000001,4.396,10.499999999999998,30.899999999999995,2.9509999999999996,27.3,55.3,4.852,4.986000000000001,15.700000000000001,20.500000000000004,7.693,9.299999999999999,32.800000000000004,42.0,24.5,8.4,4.6,16.1,21.2,101.89999999999999,16718,127.89999999999999,5.345,3.4799999999999995,2.3810000000000002,41.599999999999994,145.5,93.60000000000001,156.5,16.099999999999998,14.8,144.9,195.9,4.699999999999999,16.0,20.4,0.6140000000000001,-14.0,-3.400000000000001,-17.4,1.0000000000000002,20170
23,25.0,24,58,-5.63,0.49,106.6,112.2,-5.6,100.3,0.493,13.4,26.0,0.231,0.525,13.1,76.4,0.264,PHO,254,652,402,257.5,42.49999999999999,93.40000000000002,4.657,7.8999999999999995,23.8,2.8409999999999997,34.400000000000006,69.8,5.047000000000001,5.079,22.699999999999996,28.9,7.617000000000001,12.7,36.10000000000001,48.7,21.999999999999996,9.0,4.799999999999999,16.3,25.0,115.3,16807,141.2,5.49,2.5,3.08,52.4,157.9,103.79999999999998,132.8,16.4,15.500000000000002,136.8,194.8,15.000000000000002,10.2,25.5,0.7180000000000002,-4.1000000000000005,-5.9,-9.9,5.1000000000000005,20170
24,24.8,41,41,-0.52,0.3,110.3,110.8,-0.5,96.7,0.52,12.5,23.0,0.214,0.508,11.6,76.8,0.24100000000000002,POR,250,685,387,261.8,41.8,90.19999999999999,4.641,10.5,28.1,2.8760000000000003,31.3,62.30000000000001,4.968999999999999,5.15,19.900000000000002,25.700000000000003,7.503,11.6,37.199999999999996,48.7,22.599999999999998,7.2,5.6000000000000005,13.500000000000002,23.3,113.60000000000001,18190,141.5,5.486999999999999,2.7889999999999997,2.9709999999999996,54.49999999999999,166.5,110.5,122.80000000000001,13.2,17.2,125.3,181.9,25.200000000000003,13.5,38.99999999999999,0.9550000000000001,-3.3000000000000003,-3.4000000000000004,-7.0,9.400000000000002,20170
25,27.9,32,50,-3.88,0.58,107.3,111.3,-4.0,94.9,0.516,13.7,21.0,0.22,0.528,12.9,76.3,0.22699999999999998,SAC,285,644,340,248.50000000000003,37.9,83.19999999999999,4.583,9.4,25.3,2.9450000000000003,28.599999999999994,58.099999999999994,4.9479999999999995,5.173,19.400000000000002,25.099999999999998,7.64,8.5,33.099999999999994,41.5,24.700000000000003,8.0,4.0,14.5,21.6,104.59999999999997,15854,138.5,5.539000000000001,3.1980000000000004,2.638,41.6,151.2,97.10000000000001,149.20000000000002,15.9,14.799999999999999,131.1,190.5,14.7,11.1,25.9,0.749,-5.400000000000001,-3.9000000000000004,-9.4,5.2,20170
26,29.6,61,21,7.2,-0.06,111.1,103.5,7.6,94.2,0.524,12.6,24.0,0.21,0.49200000000000005,13.5,77.6,0.192,SAS,309,723,379,237.6,40.4,85.60000000000001,4.784,8.8,22.300000000000004,3.141,31.7,63.199999999999996,4.940999999999999,5.303,18.3,23.2,7.755000000000001,10.4,34.0,44.3,24.000000000000004,7.800000000000001,5.6000000000000005,12.8,17.799999999999997,108.19999999999999,17074,163.0,5.642999999999999,2.6649999999999996,2.561,51.2,160.29999999999998,106.9,157.00000000000003,16.9,19.5,129.3,197.70000000000002,26.4,28.400000000000002,54.6,1.4770000000000003,4.099999999999999,11.299999999999999,15.200000000000003,17.200000000000003,20170
27,26.1,51,31,4.21,-0.56,112.3,107.8,4.5,94.7,0.517,11.8,25.0,0.233,0.507,13.5,76.3,0.223,TOR,257,673,378,249.39999999999998,41.499999999999986,88.80000000000001,4.792999999999999,9.7,26.8,3.3389999999999995,31.700000000000003,61.900000000000006,5.216,5.335,21.4,26.3,7.6770000000000005,10.2,33.0,43.199999999999996,20.0,8.7,5.3,12.3,20.5,114.10000000000002,16936,158.8,5.681,3.0250000000000004,2.683,49.3,150.20000000000002,100.0,110.70000000000002,17.6,20.6,114.29999999999998,188.7,29.599999999999994,18.999999999999996,48.49999999999999,1.3099999999999998,6.1999999999999975,2.7,8.499999999999998,13.8,20170
28,26.8,51,31,3.94,0.06,109.6,105.3,4.3,91.6,0.526,13.2,23.2,0.215,0.493,11.8,78.9,0.195,UTA,274,666,405,256.3,40.6,85.89999999999999,4.711,10.5,27.6,3.1739999999999995,30.099999999999998,58.300000000000004,5.087999999999999,5.305000000000001,18.500000000000004,24.7,7.4750000000000005,9.4,34.49999999999999,43.9,22.900000000000002,7.1000000000000005,4.800000000000001,13.899999999999997,19.500000000000004,109.9,17114,146.60000000000002,5.587999999999999,3.1990000000000003,2.6740000000000004,40.8,143.99999999999997,93.7,149.29999999999998,14.4,13.599999999999998,137.6,197.09999999999997,23.999999999999993,24.4,48.400000000000006,1.1809999999999998,-0.2999999999999996,6.7,6.1000000000000005,14.5,20170
29,26.0,49,33,1.8,-0.45,111.2,109.3,1.9,97.4,0.528,12.8,24.1,0.19899999999999998,0.524,13.8,75.5,0.213,WAS,258,686,404,249.0,43.900000000000006,91.6,4.762,10.399999999999999,27.300000000000004,3.365,33.5,64.3,5.175999999999999,5.314,18.900000000000002,23.4,7.777000000000001,10.000000000000002,32.7,42.8,24.200000000000003,8.299999999999999,4.0,14.299999999999999,21.0,116.80000000000001,17751,146.39999999999998,5.646000000000001,2.936,2.2940000000000005,44.1,142.70000000000002,93.6,135.99999999999997,15.100000000000003,13.899999999999999,126.20000000000002,192.59999999999997,27.500000000000004,16.900000000000002,44.3,1.027,0.5999999999999992,-3.3,-2.5999999999999996,12.300000000000002,20170
0,25.4,24,58,-5.45,0.15,105.0,110.6,-5.6,98.3,0.512,14.1,21.1,0.185,0.536,13.6,76.2,0.183,ATL,261,622,346,242.50000000000003,40.1,89.5,4.509,11.4,31.799999999999997,3.487,28.7,57.7,4.965000000000001,5.1579999999999995,18.2,22.3,8.135,9.2,32.7,41.8,25.300000000000004,8.4,4.4,15.400000000000002,19.5,109.7,15284,143.79999999999998,5.561,3.5930000000000004,2.5669999999999997,41.8,148.8,95.3,166.30000000000004,16.900000000000002,15.299999999999997,135.3,201.79999999999998,11.899999999999999,12.5,24.4,0.779,-4.6000000000000005,-3.7,-8.200000000000001,4.999999999999999,20180
1,24.7,55,27,3.59,-0.35,107.6,103.9,3.7,96.0,0.518,13.0,21.5,0.188,0.495,13.0,78.4,0.191,BOS,249,687,400,256.6,42.199999999999996,93.1,4.469,12.8,34.1,3.4890000000000003,29.200000000000003,58.89999999999999,4.861,5.1339999999999995,17.5,22.8,7.567000000000001,9.399999999999999,37.1,46.6,24.3,7.699999999999999,4.8,14.100000000000001,20.7,114.8,17498,144.6,5.464,3.6750000000000003,2.435,46.3,159.99999999999997,103.8,141.5,14.399999999999999,16.8,125.1,194.4,19.1,27.5,46.7,1.243,-3.499999999999999,9.400000000000002,5.9,13.499999999999998,20180
2,25.1,28,54,-3.74,0.07,106.9,110.6,-3.7,98.9,0.514,13.6,21.0,0.201,0.517,11.0,77.0,0.201,BRK,247,677,389,249.6,40.5,91.5,4.511,13.499999999999998,37.6,3.473,26.899999999999995,53.89999999999999,4.957,5.232999999999999,18.8,24.099999999999998,7.755000000000001,9.9,35.5,45.5,25.9,6.8,5.000000000000001,15.1,21.0,112.8,17179,143.1,5.599,4.008000000000001,2.644,45.0,155.20000000000002,99.7,157.9,12.4,15.899999999999999,127.59999999999998,199.8,17.299999999999997,13.2,30.5,0.833,-2.0,-4.2,-6.0,6.8,20180
3,24.4,27,55,-7.04,0.2,103.8,110.9,-7.1,98.3,0.49700000000000005,12.6,20.6,0.16399999999999998,0.542,12.4,80.6,0.184,CHI,244,659,363,246.00000000000006,38.89999999999999,88.0,4.483,9.999999999999998,28.0,3.081,29.100000000000005,59.99999999999999,4.756,5.015,14.0,18.5,7.5,10.4,35.4,45.8,24.099999999999998,7.800000000000001,3.6999999999999997,13.900000000000002,20.200000000000003,101.89999999999999,16371,131.6,5.309,3.024,2.3150000000000004,45.50000000000001,160.9,101.1,149.0,14.8,13.8,130.0,190.49999999999997,8.5,12.3,20.599999999999998,0.5719999999999998,-14.599999999999998,-4.8999999999999995,-19.6,1.5999999999999994,20180
4,26.6,36,46,0.26,-0.19,109.4,109.1,0.3,98.4,0.508,11.4,22.2,0.233,0.532,12.4,80.7,0.165,CHO,261,714,403,240.49999999999997,39.0,87.3,4.375,10.600000000000001,29.0,3.017,28.400000000000002,58.4,4.674,4.9910000000000005,19.999999999999996,26.700000000000003,7.799000000000001,9.099999999999998,33.199999999999996,42.50000000000001,22.999999999999996,7.0,4.300000000000001,12.500000000000002,16.299999999999997,108.6,17577,143.40000000000003,5.391,3.374,2.936,39.4,144.5,91.00000000000001,144.10000000000002,14.6,14.8,111.30000000000001,196.5,21.6,16.700000000000003,38.39999999999999,0.9129999999999999,-2.1000000000000005,-1.0999999999999999,-2.9999999999999996,10.200000000000001,20180
5,30.6,50,32,0.94,-0.35,112.9,111.9,1.0,98.0,0.547,12.6,20.1,0.214,0.54,12.2,77.3,0.166,CLE,308,642,335,233.79999999999998,38.9,80.80000000000001,4.761,11.8,31.0,3.394,26.900000000000002,49.9,5.307,5.5520000000000005,17.799999999999997,23.099999999999998,7.5219999999999985,8.700000000000001,34.900000000000006,43.6,23.1,6.800000000000001,3.3999999999999995,13.2,18.1,107.39999999999999,15396,149.6,5.861,4.058,2.621,42.60000000000001,158.2,101.4,138.49999999999997,13.9,11.9,123.5,185.1,27.5,9.8,37.29999999999999,1.032,4.399999999999999,-7.7,-3.5,10.7,20180
6,27.7,24,58,-3.04,0.34,106.3,109.5,-3.2,95.6,0.513,11.6,18.0,0.166,0.532,12.9,78.9,0.193,DAL,289,693,379,241.7,39.50000000000001,88.7,4.706,12.5,34.6,3.198,26.899999999999995,54.2,5.215,5.357,15.099999999999998,19.400000000000002,7.692,7.200000000000001,32.099999999999994,39.39999999999999,24.7,7.1,3.9,12.2,18.9,106.5,17013,149.40000000000003,5.649000000000001,3.6459999999999995,2.5200000000000005,39.199999999999996,161.0,98.0,159.20000000000002,14.7,19.0,114.8,197.6,15.200000000000001,15.2,30.3,0.9589999999999999,-2.4000000000000004,1.7,-0.8999999999999995,7.9,20180
7,25.1,46,36,1.48,0.09,112.5,111.0,1.5,96.8,0.536,13.4,25.7,0.198,0.539,12.6,77.5,0.17300000000000001,DEN,251,644,399,266.1,45.400000000000006,96.50000000000001,4.742000000000001,12.3,33.4,3.29,33.0,63.0,5.2589999999999995,5.3469999999999995,19.2,25.4,7.4559999999999995,12.200000000000001,37.50000000000001,49.49999999999999,27.999999999999996,8.500000000000002,5.7,16.0,20.200000000000003,122.7,17695,158.00000000000003,5.645,3.322,2.7399999999999998,53.2,161.49999999999997,107.6,154.8,15.1,18.799999999999997,131.5,199.10000000000002,28.9,13.400000000000002,42.39999999999999,1.056,5.8999999999999995,-3.7,2.1999999999999997,12.599999999999998,20180
8,25.9,39,43,-0.15,-0.11,107.2,107.3,-0.1,96.2,0.512,12.3,22.7,0.16899999999999998,0.524,13.7,78.5,0.172,DET,258,634,373,261.99999999999994,43.800000000000004,98.2,4.443,13.3,34.800000000000004,3.371,30.7,63.4,4.835,5.1930000000000005,15.499999999999998,20.599999999999998,7.773,9.299999999999999,32.7,42.3,23.7,8.6,3.4000000000000004,13.3,17.9,116.3,16409,141.39999999999998,5.478000000000001,3.9260000000000006,2.072,34.4,133.8,83.0,143.1,16.1,10.700000000000001,105.6,200.10000000000002,16.9,18.799999999999997,35.9,0.9589999999999999,-1.5999999999999994,0.10000000000000037,-1.4,8.9,20180
9,28.8,58,24,5.98,-0.19,113.6,107.6,6.0,99.6,0.569,14.1,21.0,0.195,0.504,12.6,76.3,0.18600000000000003,GSW,302,676,351,236.5,43.60000000000001,88.7,4.872999999999999,13.2,34.2,2.855,30.099999999999998,54.599999999999994,5.4510000000000005,5.4479999999999995,18.500000000000004,21.700000000000003,8.066,6.8,33.6,39.9,31.999999999999996,8.299999999999999,6.199999999999999,15.799999999999999,17.4,118.8,15825,164.4,5.789,3.2039999999999997,2.338,39.199999999999996,145.4,96.1,178.79999999999998,17.3,20.5,144.5,199.4,27.0,17.3,44.6,1.291,7.300000000000002,2.1999999999999997,9.499999999999998,14.5,20180
10,29.8,65,17,8.48,-0.27,114.7,106.1,8.6,97.6,0.551,12.7,21.3,0.233,0.521,13.4,79.9,0.171,HOU,303,642,406,276.6,45.900000000000006,99.89999999999999,4.678999999999999,19.0,51.199999999999996,2.9639999999999995,27.2,48.3,5.43,5.593999999999999,23.200000000000003,29.500000000000004,7.6610000000000005,9.700000000000001,39.099999999999994,48.7,25.599999999999998,10.1,5.1000000000000005,14.8,21.400000000000002,134.10000000000002,18112,167.4,5.902,4.951,2.742,42.9,160.2,101.99999999999999,138.70000000000002,17.3,16.0,111.39999999999999,198.10000000000002,38.199999999999996,24.1,62.0,1.5850000000000002,14.9,4.500000000000001,19.6,20.299999999999997,20180
11,26.2,48,34,1.38,-0.2,109.5,108.1,1.4,96.0,0.525,12.3,22.7,0.17300000000000001,0.527,14.2,76.2,0.174,IND,265,697,407,252.39999999999998,44.1,92.49999999999999,4.741,9.299999999999997,25.1,3.29,34.7,67.19999999999999,5.095000000000001,5.226,16.5,21.0,7.672000000000001,9.7,35.300000000000004,45.20000000000001,23.9,9.5,4.7,13.9,20.200000000000003,113.9,18389,158.4,5.536,2.6189999999999998,2.172,45.0,162.79999999999998,104.2,137.5,17.6,17.4,117.69999999999997,202.79999999999998,22.8,20.5,43.10000000000001,1.105,0.6,1.4000000000000001,1.9,11.500000000000002,20180
